rcp26,rcp45,rcp60,rcp85
0.0003703800981290532,1.609849832485223e-5,0.0001066346447964012,0.0
-5.9900901870946785e-5,0.00018005849832485222,2.4955644796401176e-5,0.0
0.00024867009812905327,6.485449832485223e-5,-5.75843552035988e-5,0.0
-9.855390187094677e-5,-0.0002931075016751478,-8.83903552035988e-5,0.0
-2.800090187094677e-5,5.400549832485223e-5,0.00030547764479640113,0.0
6.278509812905321e-5,-3.9644501675147796e-5,-6.216735520359881e-5,0.0
5.5575098129053205e-5,0.00019194749832485218,-0.00018504435520359883,0.0
-6.492390187094678e-5,-1.1894501675147745e-5,-7.638235520359882e-5,0.0
-1.4679901870946765e-5,0.00014103949832485222,0.0001344286447964012,0.0
-0.00032379890187094677,-0.00019217850167514776,-0.00010357335520359883,0.0
-0.0002814989018709468,-0.00017831950167514777,-0.00029107035520359884,0.0
-2.512390187094679e-5,0.0001918864983248522,0.00025064764479640117,0.0
3.841098129053202e-6,-9.838050167514778e-5,-2.3884355203598797e-5,0.0
4.970409812905319e-5,0.00028081349832485223,-6.80853552035988e-5,0.0
0.00017473409812905323,-7.283050167514776e-5,0.00010323364479640116,0.0
0.0003018180981290532,-0.00013815350167514778,0.0,0.0
-0.00016487290187094678,0.00025736949832485227,0.0,0.0
5.309709812905322e-5,-9.052750167514776e-5,0.0,0.0
0.00016301709812905322,-6.633450167514777e-5,0.0,0.0
0.00014015009812905324,-0.00010027150167514777,0.0,0.0
-7.652190187094679e-5,0.0002772364983248522,0.0,0.0
1.9501098129053225e-5,0.00035993449832485226,0.0,0.0
-0.0003940989018709468,0.0003275734983248522,0.0,0.0
0.00016830909812905323,-7.921250167514777e-5,0.0,0.0
3.853609812905321e-5,6.176749832485226e-5,0.0,0.0
-5.7933901870946795e-5,-1.4078501675147763e-5,0.0,0.0
-0.00023009890187094677,0.00010935749832485223,0.0,0.0
-0.00019085490187094678,0.00020078049832485226,0.0,0.0
5.56330981290532e-5,0.00014808049832485223,0.0,0.0
2.176209812905321e-5,2.191649832485222e-5,0.0,0.0
0.00047005909812905327,8.245749832485222e-5,0.0,0.0
-2.7877901870946784e-5,0.00014907549832485223,0.0,0.0
-3.908090187094678e-5,0.00013931249832485225,0.0,0.0
2.00090981290532e-5,0.00012209449832485225,0.0,0.0
-4.558190187094679e-5,-9.291150167514776e-5,0.0,0.0
-8.873490187094677e-5,1.0704498324852246e-5,0.0,0.0
0.0001739980981290532,-0.0003579475016751478,0.0,0.0
9.57710981290532e-5,0.00017221949832485223,0.0,0.0
-0.0002616989018709468,-0.00012107250167514778,0.0,0.0
5.925009812905323e-5,-0.00030146750167514775,0.0,0.0
0.00021737809812905323,-5.561450167514777e-5,0.0,0.0
4.097109812905322e-5,0.0002730844983248522,0.0,0.0
-0.00011923790187094678,0.00019689149832485218,0.0,0.0
-0.00014177590187094678,0.0003157784983248522,0.0,0.0
1.9847098129053197e-5,-0.00018409450167514776,0.0,0.0
0.0003055290981290532,0.00014640849832485225,0.0,0.0
-7.454790187094677e-5,-0.00014958950167514776,0.0,0.0
0.0002739370981290532,0.0001309434983248522,0.0,0.0
4.818909812905319e-5,0.00013209849832485223,0.0,0.0
-0.00035669890187094676,-0.00010547550167514777,0.0,0.0
-0.00014976190187094678,0.00021112749832485222,0.0,0.0
5.9736098129053235e-5,-0.00011039150167514776,0.0,0.0
2.3980981290531956e-6,0.0001865544983248522,0.0,0.0
0.00011652809812905324,9.366049832485222e-5,0.0,0.0
3.1214098129053226e-5,0.0001963484983248522,0.0,0.0
5.292109812905321e-5,-1.702550167514776e-5,0.0,0.0
2.1290098129053204e-5,0.00015740449832485223,0.0,0.0
-0.0003957989018709468,-2.7241501675147773e-5,0.0,0.0
0.00017236509812905323,9.702149832485223e-5,0.0,0.0
-1.0279018709468085e-6,-0.0003719475016751478,0.0,0.0
-3.6326901870946783e-5,0.00020966449832485228,0.0,0.0
0.00025533609812905316,0.0002953264983248522,0.0,0.0
-0.00010809690187094678,-5.739450167514777e-5,0.0,0.0
0.0001297290981290532,0.00015015349832485223,0.0,0.0
-0.0001996229018709468,-0.00019080750167514777,0.0,0.0
0.0001027670981290532,-0.00029399750167514776,0.0,0.0
6.61340981290532e-5,0.0004047764983248523,0.0,0.0
-0.00018392090187094678,3.628498324852235e-6,0.0,0.0
7.029109812905322e-5,-0.00016958650167514777,0.0,0.0
-0.00018179090187094677,-0.00011095950167514776,0.0,0.0
8.261809812905324e-5,0.00010777949832485221,0.0,0.0
-0.00012390890187094679,0.0002513054983248522,0.0,0.0
6.949709812905324e-5,3.245498324852222e-6,0.0,0.0
-7.442790187094678e-5,-0.00022884750167514778,0.0,0.0
-6.215990187094679e-5,0.00022461649832485221,0.0,0.0
0.0002970110981290532,0.00016816149832485225,0.0,0.0
0.00036964909812905317,-1.8407501675147782e-5,0.0,0.0
-0.0002987089018709468,0.00021321549832485225,0.0,0.0
6.006609812905323e-5,-0.0003714475016751478,0.0,0.0
-0.00011890290187094679,-0.00024144750167514776,0.0,0.0
9.432909812905321e-5,-0.00019844250167514778,0.0,0.0
-0.00011001990187094678,-0.00011946550167514776,0.0,0.0
4.00780981290532e-5,0.0005952534983248523,0.0,0.0
0.00022663609812905317,-5.252150167514775e-5,0.0,0.0
-0.00023059890187094678,1.1976498324852217e-5,0.0,0.0
7.635109812905322e-5,0.00010499849832485222,0.0,0.0
-0.0001594059018709468,-0.0003407475016751478,0.0,0.0
-0.00020569890187094677,-0.00010015150167514778,0.0,0.0
-0.0002773989018709468,-7.412350167514776e-5,0.0,0.0
7.337909812905321e-5,0.00025497249832485226,0.0,0.0
0.00012011409812905322,-0.00034444750167514777,0.0,0.0
1.9263098129053218e-5,0.00041919949832485223,0.0,0.0
-0.00020939890187094678,-0.00019055150167514778,0.0,0.0
-5.6196901870946795e-5,-8.204950167514777e-5,0.0,0.0
3.705009812905323e-5,0.00016001849832485225,0.0,0.0
-4.588290187094676e-5,7.066749832485225e-5,0.0,0.0
-0.00018636890187094678,3.7528498324852246e-5,0.0,0.0
1.1100981290532446e-6,0.00018910149832485225,0.0,0.0
3.9831098129053215e-5,-0.00017563450167514777,0.0,0.0
5.7521098129053217e-5,0.00043020349832485224,0.0,0.0
-0.00017576790187094678,-0.0003381475016751478,0.0,0.0
-8.253590187094677e-5,0.00015703049832485225,0.0,0.0
0.00020272209812905318,0.0002811004983248522,0.0,0.0
-6.871990187094678e-5,0.00015708049832485223,0.0,0.0
-6.900590187094679e-5,0.00021202449832485225,0.0,0.0
-0.00017874690187094676,0.0003322344983248522,0.0,0.0
1.3590981290532078e-6,0.0002285204983248522,0.0,0.0
0.00021640109812905324,-3.338501675147795e-6,0.0,0.0
7.873109812905324e-5,-6.035850167514776e-5,0.0,0.0
-0.0001202479018709468,8.946498324852213e-6,0.0,0.0
-0.00017369990187094677,-0.00017496950167514777,0.0,0.0
-0.0001567239018709468,-0.00022504750167514777,0.0,0.0
2.8211098129053214e-5,-0.00012325150167514777,0.0,0.0
-0.00011023890187094679,-0.00015356650167514777,0.0,0.0
-0.00019219090187094678,1.3389498324852239e-5,0.0,0.0
0.0001964980981290532,-5.395850167514777e-5,0.0,0.0
-0.00019026790187094678,0.00011073249832485224,0.0,0.0
0.0003338780981290532,0.00012294049832485223,0.0,0.0
-0.0003140989018709468,1.906849832485221e-5,0.0,0.0
0.0001208220981290532,-0.00027244750167514776,0.0,0.0
0.00010242409812905322,-7.699501675147776e-6,0.0,0.0
-0.00023449890187094677,8.348449832485224e-5,0.0,0.0
0.00022197109812905323,9.153049832485223e-5,0.0,0.0
0.0004956090981290532,-0.00026824750167514776,0.0,0.0
0.0001127480981290532,0.00017163149832485225,0.0,0.0
-3.732690187094681e-5,0.00019969749832485223,0.0,0.0
0.00017708609812905324,-0.00016903350167514776,0.0,0.0
-0.00020109890187094677,-0.00017188350167514777,0.0,0.0
-5.817290187094679e-5,-0.00011523550167514778,0.0,0.0
8.496098129053204e-6,7.657749832485223e-5,0.0,0.0
0.00025171209812905324,-2.394850167514775e-5,0.0,0.0
0.0003084430981290532,-4.270850167514779e-5,0.0,0.0
0.00035776809812905323,-2.6240501675147787e-5,0.0,0.0
8.032098129053217e-6,4.196349832485225e-5,0.0,0.0
-6.445690187094677e-5,7.947749832485225e-5,0.0,0.0
-0.0004060459018709468,0.00015548649832485223,0.0,0.0
8.183909812905322e-5,-7.752050167514777e-5,0.0,0.0
0.0001339500981290532,-6.290350167514777e-5,0.0,0.0
-0.00011667090187094677,0.0003153974983248523,0.0,0.0
-9.058890187094677e-5,-0.00024584750167514776,0.0,0.0
-1.6319018709467776e-6,7.612649832485223e-5,0.0,0.0
-8.221390187094677e-5,-1.3902501675147757e-5,0.0,0.0
0.0001566880981290532,-0.00015786050167514778,0.0,0.0
0.00031337609812905325,-0.00017524950167514778,0.0,0.0
-9.216590187094678e-5,1.4258498324852206e-5,0.0,0.0
3.1433098129053205e-5,-6.038650167514777e-5,0.0,0.0
-0.00010196590187094677,0.00014792149832485222,0.0,0.0
0.0001975440981290532,0.00013898549832485225,0.0,0.0
-9.89549018709468e-5,-0.00013431550167514777,0.0,0.0
1.8146098129053195e-5,0.00011641649832485224,0.0,0.0
4.781209812905322e-5,1.141549832485222e-5,0.0,0.0
-6.716290187094677e-5,-8.095450167514776e-5,0.0,0.0
0.00025082509812905326,-0.00017726650167514777,0.0,0.0
7.834709812905321e-5,7.910498324852219e-6,0.0,0.0
2.7077098129053194e-5,5.491449832485223e-5,0.0,0.0
2.708209812905322e-5,-0.0003628475016751478,0.0,0.0
5.909209812905323e-5,-7.174850167514777e-5,0.0,0.0
-2.246590187094679e-5,0.00021297949832485222,0.0,0.0
4.599909812905324e-5,0.00011442049832485225,0.0,0.0
-0.00012687290187094678,7.586849832485223e-5,0.0,0.0
5.8777098129053206e-5,-0.00012025850167514778,0.0,0.0
-6.960590187094677e-5,0.0003726614983248522,0.0,0.0
3.36120981290532e-5,6.55274983248522e-5,0.0,0.0
0.00012196109812905324,-7.759501675147745e-6,0.0,0.0
-0.00024389890187094678,-0.00023554750167514778,0.0,0.0
-0.00020839890187094679,-9.619550167514778e-5,0.0,0.0
0.0002848020981290532,-0.00014217050167514777,0.0,0.0
2.642109812905322e-5,3.354849832485225e-5,0.0,0.0
-0.00022699890187094678,-1.9405501675147775e-5,0.0,0.0
9.548609812905321e-5,-0.00018203050167514778,0.0,0.0
5.1283098129053226e-5,-0.00017229850167514778,0.0,0.0
-6.382190187094678e-5,5.040149832485224e-5,0.0,0.0
5.7253098129053225e-5,0.00011460149832485223,0.0,0.0
-3.7219901870946804e-5,-2.7753501675147757e-5,0.0,0.0
-0.0003227989018709468,-0.00014051050167514776,0.0,0.0
-0.00011492290187094679,1.717149832485221e-5,0.0,0.0
7.999309812905321e-5,-0.00040904550167514774,0.0,0.0
0.0001234670981290532,2.6531498324852242e-5,0.0,0.0
6.214509812905322e-5,-0.00020944750167514777,0.0,0.0
-0.00012554590187094678,0.0001047734983248522,0.0,0.0
-9.681090187094678e-5,0.0002570394983248523,0.0,0.0
9.826809812905321e-5,0.00022302049832485224,0.0,0.0
0.0003400070981290532,0.00014202749832485222,0.0,0.0
-0.00017052090187094678,0.00013874149832485225,0.0,0.0
-0.00017194090187094678,-0.00015083650167514777,0.0,0.0
-0.00014700590187094679,-0.0002785475016751478,0.0,0.0
-0.00029897090187094676,-9.860950167514778e-5,0.0,0.0
-3.8093901870946795e-5,8.88534983248522e-5,0.0,0.0
0.00026072009812905326,-0.00023444750167514775,0.0,0.0
-0.00021009890187094677,-0.0003423475016751478,0.0,0.0
1.5594098129053237e-5,-0.00017539950167514776,0.0,0.0
-1.2071901870946793e-5,0.00025678149832485223,0.0,0.0
0.0001884110981290532,-0.0002651475016751478,0.0,0.0
0.0001531000981290532,-0.00019439850167514777,0.0,0.0
-9.641090187094677e-5,0.00014752749832485225,0.0,0.0
-0.0001942149018709468,-0.00013856750167514777,0.0,0.0
0.0001154170981290532,-6.259650167514776e-5,0.0,0.0
-0.0004916869018709468,0.00011071149832485224,0.0,0.0
0.00011197909812905323,0.00015533149832485223,0.0,0.0
0.0004309070981290532,0.0002587834983248522,0.0,0.0
5.99680981290532e-5,-0.00010392950167514777,0.0,0.0
