rcp26,rcp45,rcp60,rcp85
0.18751679286820985,0.27621227478052257,0.30904539292532346,0.2410219598003006
0.11227166486820983,0.1656094397805226,0.29122937092532347,0.2841776028003006
0.16341333286820983,0.23082449278052258,0.1624027019253235,0.21782924080030058
0.18177611586820985,0.25911322678052257,0.17551258692532348,0.2845553188003006
0.17642780786820983,0.2455140697805226,0.2761440539253235,0.3322744898003006
0.13116060786820985,0.13890359778052258,0.1170602909253235,0.2838944838003006
0.08041743986820984,0.1540073797805226,0.2722879569253235,0.2767955348003006
0.10076123286820984,0.20170838478052255,0.1832438169253235,0.21046024280030062
0.13699348686820984,0.19826414878052256,0.23746921992532347,0.2670368348003006
0.12763709586820984,0.24693620178052256,0.1842727079253235,0.2279601538003006
0.17688621286820985,0.23655983878052256,0.3042307409253235,0.1251701098003006
0.15820433186820984,0.09599709778052257,0.22396468492532348,0.3392110398003006
0.04998939186820985,0.28042744478052256,0.25561431092532344,0.3558628268003006
0.19412831386820983,0.24486532178052256,0.20925450492532352,0.20270570180030062
0.17915135986820985,0.1543479217805226,0.24476626092532347,0.2863697978003006
0.09352244686820985,0.24251577978052258,0.2156580469253235,0.3023267638003006
0.17418902086820984,0.1955104577805226,0.2199134619253235,0.2837914538003006
0.12883824986820985,0.3052170797805226,0.20869649692532347,0.2840305218003006
0.20914394086820987,0.24190803578052256,0.24492148492532348,0.3033990998003006
0.15640167586820983,0.2122838817805226,0.24347230892532348,0.1568203038003006
0.14452781586820984,0.1652255467805226,0.1804785949253235,0.2936974338003006
0.11156980086820983,0.15845003578052258,0.29977862792532345,0.2302731638003006
0.09787718086820985,0.2728772537805226,0.21320347292532352,0.19892507480030058
0.20140936986820984,0.22178466478052256,0.2269596339253235,0.2566242328003006
0.15140993886820983,0.19754339978052257,0.22079279492532347,0.2556963588003006
0.13457968486820984,0.23020363478052258,0.2770667989253235,0.2945089728003006
0.16446650386820985,0.18184836978052257,0.2451053319253235,0.3223832118003006
0.11483744686820985,0.2136835567805226,0.2383921579253235,0.3166885768003006
0.14017199486820983,0.2040545447805226,0.20488554392532352,0.0
0.12749459186820983,0.19273154178052257,0.27369197592532346,0.0
0.13634023486820984,0.1981482557805226,0.1338495979253235,0.0
0.14483740886820984,0.1695034007805226,0.30525196192532345,0.0
0.09913045686820984,0.2613329117805226,0.26221167992532346,0.0
0.17826292086820983,0.18930142778052259,0.2123721759253235,0.0
0.12521204986820983,0.19521924978052257,0.2489670149253235,0.0
0.12068671986820984,0.19796692478052258,0.1680710799253235,0.0
0.12811099786820984,0.18153887778052258,0.1806786549253235,0.0
0.11413234586820983,0.23328535778052256,0.1427481689253235,0.0
0.16659082086820984,0.2176006487805226,0.2543475759253235,0.0
0.14945335486820985,0.13424494278052257,0.20529558892532349,0.0
0.07279250886820984,0.2272253267805226,0.1678171269253235,0.0
0.15736958086820985,0.21247768778052256,0.23983618492532352,0.0
0.13919946786820983,0.15695930878052258,0.30398759892532345,0.0
0.09704908386820985,0.2697848127805226,0.12484354092532349,0.0
0.19999786886820986,0.21554825878052258,0.24649006092532347,0.0
0.06922402286820983,0.18970445678052258,0.1894598089253235,0.0
0.14012773686820984,0.18916902678052258,0.13987727492532348,0.0
0.13205690686820984,0.24661873178052257,0.20284047192532348,0.0
0.17152611086820985,0.20503679378052259,0.2473337109253235,0.0
0.14706452286820984,0.16066167278052257,0.17146691892532348,0.0
0.09263203786820984,0.2183517627805226,0.2312723299253235,0.0
0.15126313786820983,0.19389135978052258,0.22144614692532347,0.0
0.13084702086820985,0.14934508978052258,0.1941374579253235,0.0
0.08103238286820985,0.24644053278052258,0.18569515492532349,0.0
0.16997859486820985,0.21189116778052258,0.20739502992532352,0.0
0.11231037486820983,0.2128962707805226,0.26415817092532345,0.0
0.15189304186820984,0.18142870778052259,0.26683170992532346,0.0
0.15155307786820985,0.1735889357805226,0.2301336249253235,0.0
0.12281993886820983,0.17442259478052258,0.1926647179253235,0.0
0.10585504986820984,0.24329422578052257,0.1888196449253235,0.0
0.09948086886820984,0.21274867278052256,0.1171683319253235,0.0
0.17817811886820983,0.1161570157805226,0.3014934649253235,0.0
0.14246844786820984,0.27303373678052256,0.25352703292532347,0.0
0.07209133886820984,0.22559296578052257,0.1820040439253235,0.0
0.21932961586820982,0.2323079637805226,0.31911159392532346,0.0
0.20020654986820985,0.22533834278052256,0.12581660792532348,0.0
